time_s,tau_cmd_0,tau_cmd_1,tau_cmd_2,tau_cmd_3,tau_cmd_4,tau_cmd_5,tau_cmd_6,tau_ext_0,tau_ext_1,tau_ext_2,tau_ext_3,tau_ext_4,tau_ext_5,tau_ext_6,q_state_0,q_state_1,q_state_2,q_state_3,q_state_4,q_state_5,q_state_6,dq_state_0,dq_state_1,dq_state_2,dq_state_3,dq_state_4,dq_state_5,dq_state_6
4.718067,-1.072457,-1.732009,1.873891,-0.635101,1.082910,1.107278,-0.424334,0.107819,-1.099035,0.688240,0.015815,0.562766,0.725589,-0.128359,-0.727706,-0.235627,0.118822,-1.924091,-0.458546,1.824149,0.148085,-1.008819,-0.186558,0.836552,-0.043611,0.209285,0.291617,-0.544109
4.719115,-1.092018,-1.736854,1.880500,-0.636282,1.081261,1.104580,-0.423737,0.094988,-1.113485,0.667921,0.020699,0.562611,0.727229,-0.129022,-0.728698,-0.235813,0.119666,-1.924133,-0.458329,1.824447,0.147551,-0.999271,-0.186443,0.837999,-0.043484,0.210431,0.293888,-0.542360
4.720044,-1.078763,-1.734159,1.863487,-0.641840,1.082389,1.103118,-0.423981,0.054061,-1.129931,0.617098,0.025646,0.560840,0.726815,-0.129558,-0.729664,-0.235988,0.120495,-1.924181,-0.458113,1.824748,0.146999,-0.990220,-0.183492,0.835806,-0.044602,0.212845,0.297103,-0.543763
4.721003,-1.055270,-1.729731,1.856939,-0.644087,1.081349,1.103260,-0.427001,-0.015533,-1.150064,0.535497,0.031570,0.557380,0.724242,-0.130045,-0.730674,-0.236171,0.121360,-1.924216,-0.457901,1.825051,0.146452,-0.995782,-0.184082,0.843855,-0.041195,0.212152,0.298787,-0.543181
4.721969,-1.063336,-1.727127,1.864178,-0.644928,1.076809,1.105740,-0.426896,-0.103653,-1.169348,0.435245,0.035276,0.552808,0.719760,-0.130428,-0.731705,-0.236360,0.122222,-1.924255,-0.457682,1.825354,0.145928,-1.006483,-0.185504,0.846885,-0.041166,0.213691,0.298931,-0.537176
4.722974,-1.080789,-1.728185,1.872770,-0.647080,1.076735,1.104469,-0.424992,-0.196219,-1.183708,0.332402,0.035014,0.547879,0.714151,-0.130621,-0.732686,-0.236545,0.123055,-1.924301,-0.457456,1.825647,0.145389,-1.001888,-0.186055,0.843434,-0.042407,0.218693,0.296807,-0.537492
4.723960,-1.074778,-1.729074,1.866597,-0.650578,1.078390,1.100600,-0.422087,-0.288327,-1.194853,0.231965,0.033050,0.542711,0.708029,-0.130641,-0.733665,-0.236729,0.123894,-1.924345,-0.457236,1.825953,0.144829,-0.993168,-0.184826,0.839706,-0.042480,0.219316,0.298502,-0.541384
4.724966,-1.054383,-1.724719,1.863325,-0.652375,1.079352,1.098837,-0.422983,-0.382031,-1.205886,0.131090,0.031235,0.537065,0.701431,-0.130549,-0.734654,-0.236910,0.124740,-1.924384,-0.457025,1.826260,0.144276,-0.996012,-0.183719,0.843139,-0.041247,0.218280,0.302739,-0.547247
4.726063,-1.039752,-1.726035,1.880606,-0.651863,1.079354,1.099261,-0.423280,-0.473022,-1.217274,0.034552,0.029214,0.531246,0.694578,-0.130320,-0.735676,-0.237097,0.125597,-1.924428,-0.456805,1.826572,0.143732,-1.005834,-0.185201,0.845119,-0.041708,0.217919,0.304831,-0.545497
4.727098,-1.038151,-1.723469,1.882196,-0.652784,1.075843,1.098468,-0.420451,-0.545632,-1.230342,-0.039881,0.027921,0.526321,0.688613,-0.129868,-0.736702,-0.237279,0.126434,-1.924478,-0.456581,1.826877,0.143196,-1.013707,-0.184014,0.837951,-0.044612,0.218738,0.304985,-0.545268
4.727993,-1.044216,-1.717914,1.876477,-0.656742,1.076669,1.097658,-0.418589,-0.586808,-1.249107,-0.077747,0.030562,0.523180,0.684763,-0.129237,-0.737706,-0.237466,0.127269,-1.924526,-0.456349,1.827181,0.142624,-1.014556,-0.184647,0.838162,-0.045929,0.222846,0.306252,-0.551053
4.728978,-1.041279,-1.713347,1.875974,-0.660365,1.076447,1.099434,-0.419351,-0.603717,-1.269804,-0.087913,0.035883,0.521519,0.682640,-0.128595,-0.738708,-0.237657,0.128123,-1.924566,-0.456125,1.827491,0.142061,-1.009962,-0.186499,0.840267,-0.043887,0.222220,0.307180,-0.554544
4.730087,-1.030466,-1.710162,1.886765,-0.664050,1.073301,1.101085,-0.419767,-0.611351,-1.281915,-0.088012,0.038158,0.520635,0.681010,-0.128045,-0.739711,-0.237846,0.128956,-1.924608,-0.455895,1.827794,0.141517,-1.011019,-0.188013,0.840924,-0.042495,0.222899,0.305739,-0.553033
4.731026,-1.011459,-1.706440,1.889715,-0.667985,1.071565,1.099860,-0.420288,-0.610270,-1.280418,-0.078853,0.034108,0.520673,0.679717,-0.127573,-0.740742,-0.238039,0.129791,-1.924648,-0.455664,1.828100,0.140962,-1.017144,-0.188976,0.837204,-0.041479,0.226851,0.304710,-0.552517
4.731935,-1.010556,-1.705821,1.892957,-0.666274,1.069835,1.098435,-0.417359,-0.588949,-1.266448,-0.047331,0.023409,0.522395,0.679496,-0.127148,-0.741787,-0.238231,0.130627,-1.924683,-0.455429,1.828408,0.140418,-1.025157,-0.189966,0.835655,-0.039760,0.228827,0.306191,-0.551434
4.733010,-1.023160,-1.701117,1.895491,-0.667945,1.069377,1.096997,-0.417536,-0.541473,-1.245161,0.012843,0.008770,0.526104,0.680931,-0.126819,-0.742802,-0.238422,0.131454,-1.924734,-0.455197,1.828715,0.139845,-1.024024,-0.189358,0.833736,-0.043267,0.230766,0.307784,-0.557133
4.734050,-1.032203,-1.702529,1.910277,-0.672340,1.072100,1.096541,-0.420005,-0.476550,-1.222366,0.090896,-0.005045,0.531161,0.683943,-0.126654,-0.743816,-0.238619,0.132286,-1.924781,-0.454961,1.829031,0.139282,-1.018150,-0.190998,0.833874,-0.043977,0.231853,0.309708,-0.556919
4.735011,-1.017527,-1.696653,1.909690,-0.670262,1.071563,1.096783,-0.419901,-0.405887,-1.199238,0.173078,-0.016762,0.536749,0.687885,-0.126597,-0.744815,-0.238806,0.133106,-1.924818,-0.454731,1.829343,0.138744,-1.013868,-0.189610,0.827575,-0.042062,0.229685,0.310579,-0.552149
4.736046,-1.012331,-1.697895,1.916425,-0.672096,1.069205,1.097939,-0.417554,-0.330497,-1.176695,0.258606,-0.026335,0.542733,0.692582,-0.126554,-0.745854,-0.239003,0.133927,-1.924872,-0.454501,1.829650,0.138182,-1.020136,-0.191681,0.828262,-0.046039,0.230623,0.310615,-0.552347
4.737026,-1.025628,-1.692891,1.916150,-0.675557,1.071559,1.100124,-0.417669,-0.245725,-1.158525,0.353343,-0.031395,0.549315,0.698487,-0.126543,-0.746891,-0.239194,0.134749,-1.924920,-0.454263,1.829955,0.137627,-1.022413,-0.190309,0.825951,-0.046413,0.233509,0.309908,-0.557223
4.738069,-1.033196,-1.689288,1.913677,-0.677734,1.068970,1.101782,-0.418844,-0.154958,-1.145171,0.453748,-0.031896,0.556177,0.705376,-0.126620,-0.747888,-0.239389,0.135563,-1.924961,-0.454036,1.830258,0.137072,-1.015225,-0.191999,0.826719,-0.045136,0.231561,0.308062,-0.556955
4.739103,-1.026260,-1.681444,1.907085,-0.678935,1.068270,1.100956,-0.421253,-0.071831,-1.131003,0.544516,-0.031397,0.562411,0.712140,-0.126771,-0.748902,-0.239587,0.136395,-1.925007,-0.453792,1.830563,0.136522,-1.011563,-0.193005,0.829021,-0.045284,0.234661,0.306887,-0.554759
4.740007,-1.027993,-1.678101,1.906811,-0.679501,1.069167,1.097008,-0.420515,-0.006609,-1.110384,0.614372,-0.032857,0.567378,0.718001,-0.126933,-0.749936,-0.239787,0.137234,-1.925056,-0.453551,1.830875,0.135984,-1.014841,-0.196115,0.833213,-0.046310,0.235802,0.308154,-0.550117
4.741024,-1.044646,-1.675156,1.903351,-0.680368,1.071219,1.096443,-0.420243,0.039826,-1.081827,0.662798,-0.037150,0.571016,0.722837,-0.127088,-0.750939,-0.239988,0.138054,-1.925106,-0.453319,1.831188,0.135427,-1.012511,-0.196735,0.833039,-0.047500,0.235088,0.312249,-0.551485
4.742118,-1.041910,-1.673913,1.899553,-0.680841,1.072823,1.095514,-0.420582,0.065337,-1.047862,0.687549,-0.043125,0.573160,0.726530,-0.127277,-0.751935,-0.240186,0.138891,-1.925157,-0.453090,1.831503,0.134865,-1.004111,-0.197372,0.835503,-0.048739,0.233560,0.313139,-0.552087
4.743021,-1.029996,-1.669467,1.889907,-0.681260,1.070857,1.093056,-0.423562,0.065631,-1.013374,0.683820,-0.048168,0.573557,0.728966,-0.127504,-0.752939,-0.240384,0.139726,-1.925211,-0.452860,1.831818,0.134318,-1.006402,-0.197286,0.838971,-0.050530,0.232707,0.314607,-0.551703
4.743962,-1.044893,-1.671760,1.891583,-0.684540,1.071098,1.089676,-0.422605,0.043909,-0.982610,0.655560,-0.050312,0.572478,0.730400,-0.127684,-0.753964,-0.240585,0.140573,-1.925265,-0.452623,1.832141,0.133783,-1.010686,-0.198488,0.843188,-0.051763,0.234848,0.317135,-0.545603
4.744996,-1.063789,-1.670557,1.887398,-0.686665,1.072799,1.091259,-0.419850,0.004844,-0.957843,0.608336,-0.049541,0.570283,0.730886,-0.127754,-0.754961,-0.240776,0.141419,-1.925314,-0.452387,1.832471,0.133243,-1.002212,-0.196445,0.842117,-0.050370,0.234845,0.320623,-0.547578
4.746047,-1.060320,-1.665939,1.882173,-0.689231,1.072392,1.090695,-0.419545,-0.055541,-0.940001,0.537617,-0.046661,0.566793,0.729886,-0.127774,-0.755927,-0.240973,0.142256,-1.925366,-0.452157,1.832787,0.132669,-0.993307,-0.196279,0.845142,-0.050379,0.233711,0.319387,-0.553184
4.747099,-1.038196,-1.660896,1.876425,-0.691077,1.072190,1.087116,-0.422097,-0.141272,-0.927111,0.439101,-0.043106,0.561836,0.726984,-0.127796,-0.756930,-0.241176,0.143113,-1.925417,-0.451921,1.833109,0.132115,-0.995474,-0.197771,0.848602,-0.050027,0.234701,0.320367,-0.553924
4.748031,-1.032168,-1.655652,1.891851,-0.691278,1.067794,1.085586,-0.423786,-0.242966,-0.915213,0.324139,-0.041389,0.556002,0.722523,-0.127721,-0.757947,-0.241376,0.143973,-1.925467,-0.451683,1.833445,0.131585,-1.006785,-0.199492,0.852285,-0.050433,0.235449,0.324279,-0.549035
4.749003,-1.044304,-1.648606,1.897608,-0.691467,1.067804,1.083602,-0.422482,-0.340682,-0.902933,0.215835,-0.042879,0.550404,0.717507,-0.127419,-0.758960,-0.241581,0.144796,-1.925521,-0.451439,1.833771,0.131044,-1.008511,-0.201076,0.844443,-0.051995,0.240037,0.325893,-0.545632
4.749982,-1.044906,-1.649371,1.900655,-0.692601,1.070981,1.079697,-0.420600,-0.422335,-0.889714,0.127751,-0.047484,0.545594,0.712650,-0.126904,-0.759952,-0.241787,0.145636,-1.925578,-0.451196,1.834109,0.130494,-1.001866,-0.203616,0.841822,-0.053633,0.240255,0.328003,-0.548314
4.750952,-1.029934,-1.647451,1.906351,-0.694048,1.072840,1.078476,-0.422760,-0.490440,-0.876018,0.056440,-0.054107,0.541284,0.707905,-0.126280,-0.760943,-0.241987,0.146471,-1.925634,-0.450965,1.834452,0.129928,-1.001241,-0.202288,0.840653,-0.054336,0.237460,0.332037,-0.552054
4.751959,-1.012317,-1.645969,1.916915,-0.694853,1.072874,1.079098,-0.424174,-0.544846,-0.866623,0.001628,-0.060362,0.537434,0.703440,-0.125552,-0.761964,-0.242190,0.147311,-1.925691,-0.450732,1.834786,0.129382,-1.007938,-0.202309,0.837968,-0.054691,0.235982,0.333373,-0.547679
4.752970,-1.014995,-1.643865,1.924493,-0.695723,1.075196,1.081947,-0.422741,-0.574156,-0.866506,-0.023859,-0.064199,0.534729,0.700136,-0.124640,-0.762999,-0.242391,0.148147,-1.925750,-0.450492,1.835122,0.128848,-1.016179,-0.202163,0.833290,-0.055776,0.236373,0.332939,-0.545020
4.754020,-1.021693,-1.637765,1.920882,-0.698120,1.079211,1.082642,-0.420102,-0.570647,-0.877387,-0.011576,-0.064375,0.533668,0.698732,-0.123570,-0.764000,-0.242594,0.148970,-1.925808,-0.450264,1.835446,0.128293,-1.014604,-0.202326,0.830339,-0.056803,0.234555,0.330364,-0.548027
4.755062,-1.025268,-1.635194,1.926570,-0.699390,1.079872,1.080654,-0.419098,-0.543430,-0.895102,0.027363,-0.061863,0.533824,0.698881,-0.122509,-0.765010,-0.242805,0.149817,-1.925865,-0.450036,1.835777,0.127733,-1.011465,-0.204469,0.833150,-0.056467,0.231170,0.330028,-0.553480
4.755996,-1.011771,-1.630632,1.933093,-0.702770,1.082524,1.080533,-0.422991,-0.507884,-0.912174,0.074738,-0.059543,0.534476,0.699673,-0.121594,-0.766007,-0.243007,0.150640,-1.925923,-0.449803,1.836111,0.127174,-1.009981,-0.204900,0.831413,-0.057225,0.231114,0.332344,-0.555591
4.756958,-0.994077,-1.632102,1.941177,-0.702549,1.081477,1.078789,-0.422754,-0.466483,-0.924896,0.127543,-0.059466,0.535665,0.700926,-0.120811,-0.767035,-0.243215,0.151467,-1.925978,-0.449578,1.836449,0.126640,-1.015429,-0.206111,0.828098,-0.055552,0.228783,0.332479,-0.547696
4.757997,-0.991996,-1.629951,1.938210,-0.703740,1.079111,1.077287,-0.419378,-0.408635,-0.935798,0.197995,-0.061059,0.538138,0.703372,-0.120121,-0.768078,-0.243415,0.152295,-1.926039,-0.449343,1.836790,0.126098,-1.023095,-0.204413,0.824302,-0.057483,0.230197,0.334322,-0.548278
4.759058,-1.003825,-1.630496,1.950463,-0.707152,1.082126,1.075585,-0.418334,-0.329017,-0.950916,0.291940,-0.060948,0.542264,0.707624,-0.119613,-0.769097,-0.243620,0.153121,-1.926099,-0.449110,1.837128,0.125529,-1.024053,-0.204628,0.826922,-0.058244,0.233135,0.336093,-0.555183
4.759992,-1.005712,-1.630784,1.958006,-0.707575,1.082706,1.077920,-0.421808,-0.236003,-0.971588,0.399237,-0.057839,0.547547,0.713219,-0.119366,-0.770112,-0.243823,0.153938,-1.926155,-0.448884,1.837473,0.124960,-1.018357,-0.203524,0.822146,-0.056939,0.230758,0.338071,-0.557361
4.761039,-0.999377,-1.631010,1.961711,-0.708413,1.083572,1.079049,-0.422763,-0.138166,-0.996763,0.509852,-0.052127,0.553429,0.719477,-0.119295,-0.771115,-0.244023,0.154742,-1.926217,-0.448649,1.837800,0.124427,-1.016388,-0.202406,0.818615,-0.058092,0.230450,0.335798,-0.550314
4.762033,-0.997381,-1.624896,1.961693,-0.711339,1.081782,1.083217,-0.420777,-0.036988,-1.028573,0.622343,-0.042142,0.559769,0.726365,-0.119269,-0.772148,-0.244224,0.155560,-1.926278,-0.448423,1.838131,0.123877,-1.019522,-0.201482,0.818063,-0.059218,0.230241,0.335018,-0.548645
4.762962,-1.011082,-1.623257,1.959306,-0.712314,1.085412,1.085456,-0.417866,0.066374,-1.065112,0.735937,-0.028333,0.566438,0.733737,-0.119286,-0.773180,-0.244430,0.156383,-1.926333,-0.448188,1.838455,0.123319,-1.019782,-0.203605,0.818724,-0.058210,0.232464,0.331067,-0.552705
4.763939,-1.020639,-1.619602,1.956922,-0.714521,1.088588,1.089232,-0.419795,0.163672,-1.099181,0.841639,-0.014107,0.572829,0.740832,-0.119430,-0.774171,-0.244633,0.157197,-1.926394,-0.447967,1.838776,0.122743,-1.011876,-0.203383,0.819985,-0.058836,0.229159,0.328975,-0.558355
4.764944,-1.011561,-1.615958,1.946158,-0.716855,1.089070,1.090546,-0.421133,0.241858,-1.126201,0.924740,-0.001277,0.578027,0.746826,-0.119694,-0.775173,-0.244843,0.158023,-1.926451,-0.447748,1.839101,0.122190,-1.006578,-0.204186,0.821610,-0.058444,0.226518,0.325398,-0.554415
4.766013,-1.027634,-1.615731,1.945956,-0.717290,1.093587,1.090065,-0.421949,0.294158,-1.144227,0.977884,0.009167,0.581562,0.751363,-0.119967,-0.776189,-0.245051,0.158868,-1.926507,-0.447519,1.839424,0.121649,-1.010831,-0.205045,0.827527,-0.058030,0.226562,0.324391,-0.551873
4.766989,-1.045734,-1.613339,1.943227,-0.715995,1.096063,1.091912,-0.419111,0.319542,-1.153836,1.000238,0.017241,0.583355,0.754448,-0.120177,-0.777185,-0.245254,0.159693,-1.926570,-0.447305,1.839749,0.121104,-1.003290,-0.204334,0.829002,-0.059612,0.222844,0.325310,-0.550505
4.767998,-1.042283,-1.615560,1.939670,-0.718849,1.100191,1.093177,-0.420906,0.313990,-1.159160,0.987195,0.025839,0.583145,0.756121,-0.120373,-0.778171,-0.245462,0.160527,-1.926636,-0.447090,1.840070,0.120543,-0.993849,-0.204531,0.830684,-0.062518,0.220945,0.323667,-0.556232
4.769048,-1.039569,-1.618756,1.932517,-0.722827,1.100779,1.092537,-0.423469,0.276424,-1.164769,0.937739,0.037725,0.580865,0.756534,-0.120593,-0.779161,-0.245660,0.161356,-1.926697,-0.446880,1.840386,0.119995,-0.995672,-0.202567,0.833202,-0.061467,0.217519,0.322743,-0.552657
4.770132,-1.047929,-1.613848,1.941642,-0.725435,1.098630,1.090293,-0.425855,0.214446,-1.174736,0.861128,0.053062,0.577031,0.755927,-0.120763,-0.780167,-0.245858,0.162203,-1.926754,-0.446662,1.840711,0.119454,-0.997294,-0.200185,0.837732,-0.059541,0.217699,0.323774,-0.547742
4.771069,-1.063727,-1.616566,1.932150,-0.726891,1.096790,1.091470,-0.422476,0.136710,-1.188517,0.767856,0.069192,0.572245,0.754268,-0.120803,-0.781162,-0.246061,0.163040,-1.926811,-0.446435,1.841042,0.118922,-0.993854,-0.201890,0.834525,-0.059135,0.220621,0.326447,-0.543312
4.771986,-1.053497,-1.610826,1.923835,-0.729232,1.099005,1.090808,-0.421793,0.044457,-1.202405,0.659666,0.083706,0.566650,0.751229,-0.120756,-0.782122,-0.246259,0.163885,-1.926871,-0.446206,1.841363,0.118357,-0.985408,-0.199546,0.839127,-0.059313,0.222777,0.325381,-0.550058
4.773021,-1.033412,-1.607260,1.919872,-0.733548,1.100204,1.090564,-0.422989,-0.065255,-1.214648,0.533265,0.096209,0.560127,0.746522,-0.120693,-0.783119,-0.246467,0.164742,-1.926928,-0.445988,1.841693,0.117804,-0.989451,-0.201359,0.842692,-0.058578,0.220887,0.326106,-0.551246
4.773978,-1.029288,-1.601549,1.919594,-0.735239,1.099229,1.090754,-0.424826,-0.184255,-1.221806,0.398317,0.104359,0.553184,0.740344,-0.120560,-0.784125,-0.246671,0.165590,-1.926982,-0.445773,1.842019,0.117258,-0.999650,-0.202271,0.845441,-0.056341,0.220431,0.326686,-0.548991
4.774972,-1.041633,-1.602561,1.925425,-0.738685,1.101099,1.095870,-0.422137,-0.297822,-1.220015,0.271760,0.105220,0.546629,0.733232,-0.120240,-0.785131,-0.246879,0.166442,-1.927036,-0.445545,1.842349,0.116717,-1.000801,-0.204088,0.845459,-0.056507,0.221813,0.326626,-0.545318
4.775966,-1.042422,-1.597046,1.920253,-0.740895,1.103020,1.097737,-0.420778,-0.401049,-1.209770,0.158533,0.099379,0.540593,0.725547,-0.119730,-0.786118,-0.247079,0.167291,-1.927088,-0.445328,1.842668,0.116160,-0.994379,-0.202672,0.842838,-0.055037,0.220512,0.321744,-0.550820
4.776998,-1.027504,-1.593841,1.930684,-0.743991,1.107650,1.100219,-0.423167,-0.497296,-1.193209,0.053925,0.088885,0.534720,0.717386,-0.119111,-0.787102,-0.247289,0.168141,-1.927142,-0.445115,1.842989,0.115598,-0.993927,-0.204454,0.845806,-0.054798,0.219220,0.320182,-0.553529
4.778027,-1.010011,-1.587176,1.936518,-0.746037,1.110912,1.098293,-0.425857,-0.583479,-1.170913,-0.038863,0.074456,0.529154,0.709168,-0.118404,-0.788117,-0.247498,0.168982,-1.927194,-0.444902,1.843303,0.115052,-1.001415,-0.205107,0.841344,-0.053823,0.215306,0.318098,-0.548843
4.779038,-0.997130,-1.587197,1.938315,-0.748229,1.111433,1.100837,-0.426297,-0.644721,-1.143289,-0.102647,0.055907,0.524829,0.701932,-0.117572,-0.789128,-0.247707,0.169811,-1.927248,-0.444690,1.843628,0.114524,-1.010136,-0.207517,0.839400,-0.053863,0.212806,0.320391,-0.543687
4.780033,-1.001051,-1.581926,1.935175,-0.751863,1.112250,1.099490,-0.424713,-0.669876,-1.112792,-0.124797,0.034317,0.522490,0.696624,-0.116671,-0.790155,-0.247911,0.170657,-1.927300,-0.444479,1.843941,0.113981,-1.016094,-0.206561,0.839057,-0.053714,0.213006,0.318155,-0.542981
4.780997,-1.005464,-1.582349,1.941246,-0.751492,1.109243,1.098785,-0.424565,-0.663602,-1.081425,-0.111365,0.011181,0.521983,0.693298,-0.115874,-0.791169,-0.248122,0.171508,-1.927350,-0.444265,1.844265,0.113434,-1.013574,-0.208216,0.840965,-0.052140,0.212814,0.319800,-0.546267
4.782052,-0.991363,-1.579539,1.942875,-0.755444,1.110369,1.098663,-0.427443,-0.639104,-1.049920,-0.078295,-0.012154,0.522662,0.691445,-0.115313,-0.792167,-0.248329,0.172335,-1.927408,-0.444044,1.844583,0.112881,-1.010723,-0.206955,0.838165,-0.054299,0.216332,0.320725,-0.546518
4.783009,-0.967216,-1.576623,1.942861,-0.756761,1.110102,1.102473,-0.426904,-0.601882,-1.021282,-0.032271,-0.033398,0.524305,0.690998,-0.114986,-0.793203,-0.248540,0.173176,-1.927457,-0.443827,1.844902,0.112347,-1.017836,-0.207454,0.838450,-0.052572,0.215936,0.321262,-0.540970
4.784006,-0.968155,-1.574309,1.953853,-0.759494,1.110169,1.105180,-0.425453,-0.545768,-0.997744,0.033815,-0.051698,0.527370,0.692359,-0.114846,-0.794244,-0.248747,0.174020,-1.927512,-0.443608,1.845214,0.111807,-1.028703,-0.207883,0.838446,-0.053086,0.216684,0.317653,-0.542130
4.785050,-0.980829,-1.575215,1.958685,-0.761615,1.110828,1.107669,-0.423604,-0.464566,-0.979540,0.126976,-0.067153,0.532277,0.695799,-0.114918,-0.795274,-0.248958,0.174835,-1.927564,-0.443390,1.845518,0.111261,-1.027470,-0.208029,0.833679,-0.052376,0.217213,0.315337,-0.545137
4.786082,-0.981135,-1.569293,1.960259,-0.765088,1.110273,1.108709,-0.427210,-0.363827,-0.967064,0.240458,-0.079138,0.538681,0.700916,-0.115217,-0.796295,-0.249163,0.175666,-1.927615,-0.443173,1.845828,0.110710,-1.021095,-0.206694,0.832367,-0.052450,0.217274,0.313303,-0.549015
4.786957,-0.972909,-1.569028,1.963709,-0.766803,1.107855,1.107625,-0.429821,-0.256980,-0.958070,0.358733,-0.088373,0.545761,0.706759,-0.115663,-0.797310,-0.249373,0.176488,-1.927662,-0.442956,1.846144,0.110181,-1.020958,-0.208733,0.832668,-0.051203,0.218553,0.312661,-0.541933
4.788063,-0.975340,-1.564380,1.970455,-0.766897,1.104562,1.108545,-0.430279,-0.150626,-0.949250,0.474700,-0.096786,0.553103,0.712713,-0.116149,-0.798344,-0.249581,0.177315,-1.927714,-0.442729,1.846455,0.109651,-1.022964,-0.207672,0.830248,-0.051125,0.221141,0.313836,-0.536596
4.789033,-0.984792,-1.561777,1.963960,-0.769974,1.104155,1.110787,-0.428578,-0.044243,-0.941269,0.589616,-0.104101,0.560670,0.718797,-0.116654,-0.799377,-0.249792,0.178140,-1.927771,-0.442493,1.846768,0.109120,-1.022320,-0.209183,0.828670,-0.053289,0.225168,0.313467,-0.536121
4.790021,-0.989192,-1.560578,1.957769,-0.773434,1.101727,1.114810,-0.428903,0.056346,-0.934097,0.697279,-0.109575,0.568011,0.724759,-0.117257,-0.800380,-0.250002,0.178970,-1.927821,-0.442272,1.847068,0.108572,-1.016914,-0.209423,0.832289,-0.052161,0.226031,0.311553,-0.539582
4.791046,-0.988200,-1.559973,1.955153,-0.776968,1.103535,1.116431,-0.432663,0.138112,-0.925099,0.783058,-0.114324,0.574217,0.729769,-0.117994,-0.801395,-0.250212,0.179809,-1.927866,-0.442039,1.847373,0.108027,-1.014162,-0.209004,0.835764,-0.050827,0.228895,0.307868,-0.538961
4.791977,-0.998226,-1.558126,1.949647,-0.777393,1.099249,1.115146,-0.431243,0.194303,-0.914194,0.839539,-0.119144,0.578742,0.733388,-0.118796,-0.802405,-0.250418,0.180639,-1.927913,-0.441816,1.847675,0.107512,-1.014615,-0.208394,0.837950,-0.049522,0.227671,0.306725,-0.531649
4.792966,-1.008827,-1.558749,1.946015,-0.779844,1.099645,1.113270,-0.430310,0.224133,-0.903367,0.866157,-0.123488,0.581431,0.735670,-0.119607,-0.803409,-0.250624,0.181479,-1.927966,-0.441571,1.847986,0.106970,-1.008437,-0.208268,0.840477,-0.050895,0.232157,0.308234,-0.534540
4.794080,-1.013769,-1.559422,1.942706,-0.779963,1.101085,1.110374,-0.428057,0.224213,-0.894692,0.859226,-0.126050,0.582029,0.736551,-0.120452,-0.804413,-0.250826,0.182327,-1.928015,-0.441336,1.848299,0.106437,-1.002712,-0.207030,0.842575,-0.050484,0.232111,0.310425,-0.536519
4.795020,-1.010015,-1.557252,1.941633,-0.782020,1.099995,1.106802,-0.431105,0.192943,-0.891190,0.817100,-0.125081,0.580466,0.736037,-0.121324,-0.805405,-0.251030,0.183168,-1.928070,-0.441107,1.848617,0.105885,-1.001466,-0.205946,0.845935,-0.052713,0.231472,0.313890,-0.541382
4.796014,-1.026543,-1.558657,1.939180,-0.781206,1.100534,1.102513,-0.431272,0.136059,-0.895314,0.746720,-0.119570,0.577192,0.734431,-0.122122,-0.806415,-0.251236,0.184016,-1.928122,-0.440869,1.848941,0.105353,-1.002301,-0.206001,0.846220,-0.052471,0.232827,0.317596,-0.535187
4.796973,-1.036557,-1.557425,1.927829,-0.785684,1.096377,1.101690,-0.428813,0.059135,-0.907540,0.654805,-0.109517,0.572656,0.731866,-0.122762,-0.807384,-0.251434,0.184856,-1.928181,-0.440630,1.849275,0.104823,-0.993996,-0.204425,0.847892,-0.055142,0.232644,0.322091,-0.535055
4.797958,-1.039496,-1.556590,1.916083,-0.790007,1.093687,1.103213,-0.424874,-0.041326,-0.926343,0.537385,-0.095727,0.566755,0.727834,-0.123273,-0.808363,-0.251638,0.185723,-1.928229,-0.440385,1.849597,0.104269,-0.988542,-0.204061,0.853347,-0.052599,0.237068,0.323067,-0.539993
4.799016,-1.032043,-1.549111,1.920326,-0.792683,1.094153,1.105745,-0.425747,-0.170625,-0.946418,0.388495,-0.081745,0.559245,0.721536,-0.123719,-0.809349,-0.251843,0.186598,-1.928275,-0.440138,1.849920,0.103714,-0.986849,-0.203514,0.859157,-0.050391,0.240010,0.321763,-0.547923
4.799997,-1.026991,-1.546411,1.931672,-0.794719,1.090799,1.103585,-0.425762,-0.321709,-0.961357,0.216645,-0.071973,0.550562,0.713007,-0.124056,-0.810336,-0.252053,0.187447,-1.928327,-0.439898,1.850233,0.103167,-0.991221,-0.206383,0.857966,-0.049957,0.240059,0.319685,-0.546302
4.800959,-1.027713,-1.543553,1.934763,-0.793982,1.088929,1.099270,-0.425022,-0.474355,-0.968174,0.045489,-0.068536,0.541838,0.703388,-0.124194,-0.811334,-0.252260,0.188293,-1.928378,-0.439649,1.850568,0.102619,-0.993278,-0.206718,0.852474,-0.049895,0.243682,0.322047,-0.546330
4.802139,-1.035993,-1.540560,1.940239,-0.796476,1.087538,1.097637,-0.424801,-0.611555,-0.969650,-0.105559,-0.069897,0.533942,0.693929,-0.124108,-0.812328,-0.252464,0.189155,-1.928434,-0.439395,1.850903,0.102074,-0.992257,-0.207163,0.850807,-0.052474,0.245672,0.326500,-0.547835
